Date,z_rotation,z_k_shape,BEDI_equal_weight,BEDI_pca
1999-03-31,-0.5546725499669475,1.1113340123630036,0.27833073119802804,-0.5932419283807753
1999-06-30,-0.6670751751265903,1.307532252335469,0.3202285386044394,-0.38291031976580536
1999-09-30,-0.530883070958302,1.0392862847437037,0.2542016068927008,-0.6277179969010002
1999-12-31,-0.3538113253562836,1.3294987406741405,0.4878437076589285,-0.3410940044278046
2000-03-31,-0.24162266902983875,1.287493220439194,0.5229352757046777,-0.3979304600757255
2000-06-30,-0.1928182926398087,1.0714974149967587,0.43933956117847495,-0.624593215743832
2000-09-30,-0.08315959559482816,0.9563007546542995,0.43657057952973566,-0.7662252416764123
2000-12-31,0.17670679987066745,0.7088493920837103,0.44277809597718887,-1.094033332941195
2001-03-31,0.4227808312270736,0.3725707119482183,0.39767577158764594,-1.4867057342642014
2001-06-30,0.3382602725087864,0.46238203166112496,0.40032115208495567,-1.329684346110022
2001-09-30,0.6810531726323035,0.17110124507397273,0.4260772088531381,-1.7152088012981292
2001-12-31,0.457627826553168,0.361978450108477,0.4098031383308225,-1.386845276325628
2002-03-31,0.3331010172581249,0.3094739743135383,0.3212874957858316,-1.3130288791771998
2002-06-30,0.19631185727055472,0.2572099685270295,0.2267609128987921,-1.2366296042890135
2002-09-30,0.2645956967675915,-0.09256692860170292,0.08601438408294429,-1.5195629906984878
2002-12-31,0.05031796196718724,0.008510296662954,0.02941412931507062,-1.2841045526729236
2003-03-31,0.014275055706267465,-0.0927667092486148,-0.039245826771173664,-1.3200078754417217
2003-06-30,-0.20285419600965637,0.31642267808524205,0.05678424103779284,-0.8383354760582484
2003-09-30,-0.3607378842822878,0.3647571478598077,0.00200963178875993,-0.7010254651878279
2003-12-31,-0.5229745113336708,0.619151346909989,0.04808841778815909,-0.3918590495994634
2004-03-31,-0.6791766665084437,0.9713383777734081,0.14608085563248224,-0.008750273100168049
2004-06-30,-0.8332672045458176,0.904658809665619,0.03569580255990068,0.01107061131928528
2004-09-30,-1.008371536380925,1.044515510579354,0.018071987099214537,0.21790581138866497
2004-12-31,-0.6326693481386081,1.1285894692619083,0.2479600605616501,0.09712787690872518
2005-03-31,-0.4965288731111654,1.0577496455811426,0.2806103862349886,-0.03242024668640219
2005-06-30,-0.29450553971878873,1.2422630087450433,0.47387873451312723,0.02307148568549798
2005-09-30,-0.06623476534756477,1.2182172455867064,0.5759912401195708,-0.11189400834744138
2005-12-31,0.09671412548595329,1.1955221919154773,0.6461181587007153,-0.21201453854100666
2006-03-31,0.403232766088032,1.5194427396393162,0.9613377528636741,-0.09307788438101862
2006-06-30,0.45832296122924865,1.4345361909000385,0.9464295760646435,-0.1970602633584614
2006-09-30,0.6697300868176288,1.4995430899756488,1.0846365883966387,-0.2613730806391088
2006-12-31,0.8963979533874,1.6077034515379038,1.252050702462652,-0.31124787960848116
2007-03-31,1.0526314754059076,1.8000552760427677,1.4263433757243376,-0.26437939999863425
2007-06-30,1.2551990533605035,1.8389026786212515,1.5470508659908775,-0.40845064725551206
2007-09-30,1.3324070373181534,1.9621905553593209,1.647298796338737,-0.44620933911684557
2007-12-31,1.0998987270370422,1.9428752686837416,1.5213869978603918,-0.38067972082239704
2008-03-31,0.7490300032041908,1.8399604258811755,1.2944952145426831,0.24496297551011917
2008-06-30,0.5676560290255506,1.745757585374127,1.1567068071998388,0.20045298444752263
2008-09-30,0.05284587423985436,1.7007629260689783,0.8768044001544163,-0.14509213931262996
2008-12-31,-1.029622982376177,1.5757486155963005,0.2730628166100617,-0.8360715093675302
2009-03-31,-1.3148965497015226,1.5415249215032978,0.1133141859008876,-1.0425078560598768
2009-06-30,-1.0649961060752542,1.591662537533552,0.2633332157291489,-0.8678305724630889
2009-09-30,-0.3876397650320613,1.7596725931235406,0.6860164140457397,-0.41872222454198255
2009-12-31,-0.3311623529714748,1.7562572552176445,0.7125474511230849,-0.3699075036723612
2010-03-31,-0.18274074461260428,1.831210377400721,0.8242348163940583,-0.30115880080000135
2010-06-30,-0.5068559116174653,1.707423815395846,0.6002839518891904,-0.47017423452123397
2010-09-30,-0.010389859790266055,1.783531873598725,0.8865710069042294,-0.1356759032907925
2010-12-31,0.10467085797840724,1.928472664344206,1.0165717611613065,-0.1455019353101334
2011-03-31,0.2946420958451401,1.9873003985896764,1.1409712472174083,-0.041842034256468416
2011-06-30,0.17992078420407692,1.9687139706747774,1.0743173774394272,-0.12428991598719207
2011-09-30,-0.4288761495204039,1.7374797456557776,0.6543017980676868,-0.42439408644255633
2011-12-31,-0.23328396032007498,1.8057503459031876,0.7862331927915563,-0.3245961958134791
2012-03-31,0.08628243926693988,1.9036463977579576,0.9949644185124488,-0.16244774239114534
2012-06-30,0.022065434828322364,1.7880158378880258,0.9050406363581741,-0.1319715342251269
2012-09-30,0.11255828962594647,1.8164728319326877,0.9645155607793171,-0.08961065057400891
