Date,Silent_wealth_share_pct,Silent_household_share_pct,Silent_concentration_ratio,BabyBoom_wealth_share_pct,BabyBoom_household_share_pct,BabyBoom_concentration_ratio,GenX_wealth_share_pct,GenX_household_share_pct,GenX_concentration_ratio,Millennial_wealth_share_pct,Millennial_household_share_pct,Millennial_concentration_ratio
1998-12-31,60.41967016774746,37.63496112711315,1.6054133804915676,35.28744177167186,41.27054956485734,0.8550271838812582,4.29288806058068,21.094489308029505,0.20350756057159508,0.0,0.0,
1999-03-31,59.75414702788052,37.257441449078584,1.6038177798534339,35.7583291626921,41.28152791436126,0.8662065327832084,4.487523809427374,21.46103063656016,0.20910103924750972,0.0,0.0,
1999-06-30,58.7892072231717,36.8706338291225,1.5944723786314918,36.39610733390468,41.30653350507076,0.881122288546356,4.814685442923616,21.82283266580674,0.2206260533018493,0.0,0.0,
1999-09-30,58.42006005448722,36.47806508528759,1.60151202970602,36.836627717711664,41.34179198489667,0.8910263911919717,4.743312227801112,22.180142929815737,0.21385399737099517,0.0,0.0,
1999-12-31,56.59953000062603,36.08322228080052,1.568583026209996,37.93165617972784,41.38357334300124,0.9165872619393515,5.4688138196461304,22.533204376198242,0.24270022711118808,0.0,0.0,
2000-03-31,55.62635497570272,35.68955541107461,1.5586172014471675,38.62401268559575,41.42818746137512,0.9323123953131237,5.7496323387015265,22.88225712755027,0.2512703317094956,0.0,0.0,
2000-06-30,55.24186765331507,35.300481947551376,1.5649040637856484,39.05277092979594,41.47198317199018,0.9416663478049404,5.70536141688899,23.227534880458443,0.2456292260996223,0.0,0.0,
2000-09-30,54.552242559571695,34.91938410058403,1.5622338126708053,39.656209627753675,41.51134388655677,0.9553101854791102,5.791547812674631,23.569272012859198,0.2457245098412378,0.0,0.0,
2000-12-31,54.44008694658232,34.549613322128636,1.575707561152763,40.054584442969976,41.542692227152976,0.96417883135628,5.505328610447698,23.907694450718385,0.23027434208664452,0.0,0.0,
2001-03-31,54.175171982006745,34.19449257080276,1.584324489384722,40.509063731528734,41.56247830750427,0.9746546736654695,5.31576428646452,24.24302912169297,0.21926980575657135,0.0,0.0,
2001-06-30,53.3999434527684,33.85731381826841,1.5772055556266653,40.96080214995403,41.56718859656071,0.9854118965684184,5.639254397277572,24.575497585170886,0.22946653990356466,0.0,0.0,
2001-09-30,53.428662239112846,33.29843243824106,1.6045398634968038,41.362343677260085,41.25239694817739,1.0026652203803046,5.184595323107858,24.72494887030137,0.20969084103285604,0.02439876051921987,0.7242217432801786,0.03368962716959018
2001-12-31,52.669151081053954,32.9413737768423,1.598875366821533,41.667241737831674,41.13472349106437,1.0129457111066513,5.6171828376334485,24.99919403304704,0.22469455736084765,0.046424343480919554,0.9247086990462924,0.0502042897712542
2002-03-31,52.11356125370542,32.60372400091167,1.5983929091121067,42.068477139947895,40.9950286911692,1.0261848444323671,5.761912576345059,25.266357487337686,0.2280468238934979,0.05604903000161573,1.1348898205814408,0.049387199519421186
2002-06-30,52.26384118289731,32.28285794468698,1.6189347694199032,42.220918662080486,40.837230424657086,1.0338830087896447,5.457257281239592,25.525625219810838,0.21379524435719321,0.057982873782617655,1.3542864108450954,0.04281433625730281
2002-09-30,52.431313498314424,31.976171632507977,1.639699526913069,42.41546021644609,40.66517906099704,1.0430412750137816,5.081588259815033,25.7762118746983,0.19714255471352152,0.07163802542445635,1.5824374317966812,0.04527068431585277
2002-12-31,51.96669599596915,31.681085247664935,1.6403066874042571,42.7325221692822,40.48264865609259,1.0555762428566047,5.227082325821741,26.017364556565376,0.2009074483488647,0.07369950892691228,1.8189015396770973,0.040518690714834334
2003-03-31,51.654194629322944,31.39504516240462,1.645297669174196,43.002245079011345,40.2933415641956,1.067229557283054,5.240189813204632,26.24835608408067,0.199638781050473,0.10337047846108059,2.0632571893191023,0.05010062681288608
2003-06-30,50.77258745984654,31.11552287671593,1.6317446330892353,43.39108332603704,40.10088447315202,1.0820480369974843,5.721477462367616,26.468490195370475,0.2161618369667471,0.11485175174880094,2.3151024547615755,0.049609792220029036
