Date,long_leg,short_leg,long_short
2021-05-31,-0.029291990924765133,-0.06707344379282625,0.037781452868061116
2021-06-30,0.036495737751753674,0.023108149125207443,0.01338758862654623
2021-07-31,0.011748218977001224,0.02304931306261899,-0.011301094085617767
2021-08-31,0.0506016459708015,-0.036071882295800474,0.08667352826660198
2021-09-30,-0.05245265860392108,-0.05836274432699244,0.005910085723071362
2021-10-31,0.07700807730312469,0.06046094754316285,0.016547129759961837
2021-11-30,-0.03149569295276462,0.05933994623267149,-0.0908356391854361
2021-12-31,-3.470794057267579e-05,0.03545958929992617,-0.035494297240498844
2022-01-31,-0.14777570766598924,-0.1439521969214568,-0.003823510744532438
2022-02-28,0.025879755946700268,-0.01598256344163007,0.041862319388330335
2022-03-31,-0.040070909455926375,0.0034951637219527544,-0.04356607317787913
2022-04-30,-0.022476940016517743,0.05923997843983908,-0.08171691845635683
2022-05-31,-0.06196842687725383,-0.11504405701355051,0.05307563013629668
2022-06-30,-0.10629181931292127,-0.08135926407188934,-0.024932555241031926
2022-07-31,0.12738251994949823,0.07774736436969536,0.04963515557980287
2022-08-31,-0.03578523671363383,-0.032487598218337355,-0.003297638495296476
2022-09-30,-0.07286128754835919,-0.02633210616268713,-0.04652918138567206
2022-10-31,0.05484910326713834,0.14130753022268333,-0.08645842695554498
2022-11-30,0.15877906274537762,0.12965804876285142,0.0291210139825262
2022-12-31,-0.044774128185606464,0.00622004264929239,-0.05099417083489886
2023-01-31,0.10200784595354592,0.05534855903343898,0.04665928692010694
2023-02-28,-0.038138176140453894,-0.04056554211902881,0.0024273659785749163
2023-03-31,0.010350615927372474,-0.024845540292025948,0.03519615621939842
2023-04-30,0.01725263488629918,0.00875890935364112,0.008493725532658059
2023-05-31,-0.14966214430328686,-0.1178261993707308,-0.031835944932556065
2023-06-30,0.17358659720888658,0.035828011500959975,0.1377585857079266
2023-07-31,0.02094264295071726,0.05689621216138141,-0.03595356921066415
2023-08-31,-0.0670830607377401,-0.11709999946226483,0.05001693872452473
2023-09-30,-0.07998749848398708,-0.13335697654079254,0.05336947805680546
2023-10-31,-0.06793165512162638,0.035538571670726736,-0.10347022679235313
2023-11-30,0.12741851866037893,0.16454206084894513,-0.0371235421885662
2023-12-31,0.12797657681114322,0.10562895595020438,0.022347620860938833
2024-01-31,-0.06386737539445793,-0.05325941794023381,-0.010607957454224118
2024-02-29,0.1258436477099793,0.09526020659683146,0.03058344111314784
2024-03-31,0.022030484240383674,0.0010710869272573475,0.020959397313126328
2024-04-30,-0.15400298759538933,-0.15042526766592595,-0.0035777199294633744
2024-05-31,-0.014163102632051117,0.0675694968494327,-0.08173259948148381
2024-06-30,-0.07266820259462925,-0.05957202869220433,-0.013096173902424922
2024-07-31,-0.012499160665754095,-0.07406227923486441,0.06156311856911032
2024-08-31,-0.05063017667577856,-0.0764262320723135,0.025796055396534942
2024-09-30,0.13824105624487873,0.0013774418197982196,0.13686361442508052
2024-10-31,-0.05808065610789039,-0.03721546903633375,-0.020865187071556643
2024-11-30,0.11110157555611719,0.05840299671128726,0.05269857884482993
2024-12-31,0.07616768980579551,0.0310656042107303,0.045102085595065206
2025-01-31,0.057866918969458635,-0.0383433327094451,0.09621025167890374
2025-02-28,-0.10159406696509939,-0.045223977542397285,-0.0563700894227021
2025-03-31,-0.15248551728050702,-0.01049007687400263,-0.1419954404065044
2025-04-30,-0.05027862404715413,0.041351841457071936,-0.09163046550422607
2025-05-31,0.1396160132947708,0.1400116329410716,-0.00039561964630080437
2025-06-30,-0.002534653848601476,0.06624497625839003,-0.06877963010699151
2025-07-31,0.0554436988563729,0.07053555231842916,-0.015091853462056257
2025-08-31,0.007847921102145449,0.04075389417747961,-0.03290597307533416
2025-09-30,-0.017339394279614416,-0.04105237528701331,0.023712981007398895
2025-10-31,-0.02498681622149832,0.029054070171542712,-0.054040886393041034
2025-11-30,0.031139803183734306,0.061564928510644726,-0.03042512532691042
2025-12-31,0.09324977255864568,0.12680378971203005,-0.033554017153384366
